variant,strategy,pattern,severity,impact_score,line_number,co_occurring_patterns,source_lines,complexity_class,total_suggestions,score,severity_encoded,pattern_frequency,line_proximity,pat_constant_folding,pat_dead_code,pat_early_return,pat_expensive_calls,pat_hot_loop,pat_loop_invariant,pat_nested_loops,pat_repeated_computation,pat_string_concat_loop,pat_unused_vars,cplx_O(1),cplx_O(n),cplx_O(n²),var_base,var_large_input,var_medium_input,var_small_input,var_with_branch_noise,var_with_setup_noise,strategy_encoded,cluster_id,cluster_label
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2,18,0.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,5.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,1.75,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,3.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,cleanup_dead_unused_code
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,2,cleanup_dead_unused_code
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,cleanup_dead_unused_code
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,2,cleanup_dead_unused_code
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,2,cleanup_dead_unused_code
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,2,cleanup_dead_unused_code
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,2,cleanup_dead_unused_code
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1,2,cleanup_dead_unused_code
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2,18,0.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,5.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,1.75,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,3.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,cleanup_dead_unused_code
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,2,cleanup_dead_unused_code
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,cleanup_dead_unused_code
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,2,cleanup_dead_unused_code
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,2,cleanup_dead_unused_code
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,2,cleanup_dead_unused_code
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,2,cleanup_dead_unused_code
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1,2,cleanup_dead_unused_code
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2,18,0.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,5.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,1.75,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,3.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,cleanup_dead_unused_code
with_branch_noise,cleanup_dead_unused_code,unused_vars,low,3.0,14,dead_code|early_return|unused_vars,16,O(1),3,97.08,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,2,cleanup_dead_unused_code
with_branch_noise,cleanup_dead_unused_code,early_return,low,3.0,7,dead_code|early_return|unused_vars,16,O(1),3,97.08,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,cleanup_dead_unused_code
small_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,2,cleanup_dead_unused_code
small_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,2,cleanup_dead_unused_code
small_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,2,cleanup_dead_unused_code
medium_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,2,cleanup_dead_unused_code
medium_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1,2,cleanup_dead_unused_code
medium_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,dead_code,medium,7.0,4,dead_code|early_return|unused_vars,10,O(1),3,95.33,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,unused_vars,low,3.0,9,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,4.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
large_input,cleanup_dead_unused_code,early_return,low,3.0,2,dead_code|early_return|unused_vars,10,O(1),3,95.33,1,18,3.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,dead_code,medium,7.0,6,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,2,18,0.25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,unused_vars,low,3.0,11,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,5.25,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,early_return,low,3.0,4,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,1.75,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_setup_noise,cleanup_dead_unused_code,constant_folding,low,2.0,2,constant_folding|dead_code|early_return|unused_vars,13,O(1),4,95.64,1,18,3.75,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,2,cleanup_dead_unused_code
with_branch_noise,cleanup_dead_unused_code,dead_code,medium,7.0,9,dead_code|early_return|unused_vars,16,O(1),3,97.08,2,18,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2,cleanup_dead_unused_code
